gene_id,attributes,logFC,AveExpr,t,P.Value,adj.P.Val,B
PF3D7_1219500,Name=VAR;description=erythrocyte membrane protein 1 (PfEMP1)%2C exon 2%2C pseudogene;ebi_biotype=pseudogene,0.761183986,0.562670241,0.684591385,0.533488568,0.669200572,-5.144064598
PF3D7_1368500,description=heptatricopeptide repeat-containing protein%2C putative;ebi_biotype=protein_coding,0.761183986,0.562670241,0.684591385,0.533488568,0.669200572,-5.144064598
PF3D7_0723000,description=tRNAHis guanylyltransferase%2C putative;ebi_biotype=protein_coding,-0.382334163,4.217309634,-0.683731518,0.533974417,0.669663159,-5.910605283
PF3D7_0624000,Name=HK;description=hexokinase;ebi_biotype=protein_coding,0.063231484,9.553733391,0.683364369,0.534181965,0.669776597,-7.312183857
PF3D7_1335600,description=WD repeat-containing protein%2C putative;ebi_biotype=protein_coding,0.193103792,4.740879228,0.682445055,0.534701905,0.670281591,-6.087774441
PF3D7_1357000,description=elongation factor 1-alpha;ebi_biotype=protein_coding,0.333558832,3.327134336,0.681523745,0.535223344,0.67078824,-5.661525561
PF3D7_1410000,Name=EMC2;description=ER membrane protein complex subunit 2%2C putative;ebi_biotype=protein_coding,0.4666505,1.935633516,0.681027862,0.535504153,0.670993156,-5.328727755
PF3D7_1352400,Name=NUP176;description=nucleoporin NUP176%2C putative;ebi_biotype=protein_coding,0.210055349,4.618675372,0.68064317,0.535722072,0.671119197,-6.052353406
PF3D7_1348900,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.294819269,4.519553472,0.67974821,0.536229293,0.671607523,-6.023004199
PF3D7_1038500,description=Plasmodium exported protein%2C unknown function;ebi_biotype=protein_coding,0.135205543,4.306792627,0.675686891,0.536572468,0.671890218,-5.961157507
PF3D7_1318900,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.335458005,2.934730702,-0.678564533,0.536900679,0.672154057,-5.540381133
PF3D7_0313000,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.074839386,7.417917356,0.676501056,0.538072547,0.673473735,-6.861606659
PF3D7_0611200,Name=AP2-EXP2;description=AP2 domain transcription factor AP2-EXP2;ebi_biotype=protein_coding,-0.12716588,6.248726379,-0.674682889,0.539106632,0.674223106,-6.544498657
PF3D7_0808900,Name=RIF;description=rifin;ebi_biotype=protein_coding,0.7920902,0.562670241,0.674619444,0.539142742,0.674223106,-5.149896746
PF3D7_1119100,description=tRNA m(1)G methyltransferase%2C putative;ebi_biotype=protein_coding,0.7920902,0.562670241,0.674619444,0.539142742,0.674223106,-5.149896746
PF3D7_1218700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.7920902,0.562670241,0.674619444,0.539142742,0.674223106,-5.149896746
PF3D7_1420600,Name=PANK1;description=pantothenate kinase 1;ebi_biotype=protein_coding,-0.182870832,6.954866497,-0.673944741,0.539526864,0.674555992,-6.74058947
PF3D7_0611100,Name=SDH3;description=succinate dehydrogenase subunit 3%2C putative;ebi_biotype=protein_coding,-0.085000943,6.168063165,-0.672741404,0.540212437,0.674752558,-6.523448138
PF3D7_1122100,Name=GPI16;description=GPI transamidase component GPI16%2C putative;ebi_biotype=protein_coding,0.166183652,5.135906035,0.672708471,0.540231209,0.674752558,-6.21334797
PF3D7_0825300,description=SAYSvFN domain-containing protein%2C putative;ebi_biotype=protein_coding,-0.540411446,2.453230848,-0.67265585,0.540261203,0.674752558,-5.430561319
PF3D7_0924200,description=heptatricopeptide repeat-containing protein%2C putative;ebi_biotype=protein_coding,-0.315187116,3.650998307,-0.672639161,0.540270717,0.674752558,-5.751290003
PF3D7_0716500,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.146504249,3.951607108,-0.669139718,0.540273901,0.674752558,-5.851139227
PF3D7_1467900,description=rab GTPase activator%2C putative;ebi_biotype=protein_coding,0.094095929,7.702658016,0.671500036,0.540920335,0.675412424,-6.935596657
PF3D7_0322700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.192809133,6.652624363,-0.670841571,0.5412961,0.675493582,-6.661140433
PF3D7_1317700,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.753412935,0.562670241,0.670768816,0.54133763,0.675493582,-5.152132039
PF3D7_0514600,description=ribose-5-phosphate isomerase%2C putative;ebi_biotype=protein_coding,-0.227865955,4.398336496,-0.670311964,0.541598466,0.675493582,-5.982797843
PF3D7_0115100,description=Plasmodium exported protein (PHISTa)%2C unknown function;ebi_biotype=protein_coding,-0.48990536,2.822354273,-0.670105429,0.541716415,0.675493582,-5.512915548
PF3D7_0910700,Name=ALP5a;description=actin-like protein%2C putative;ebi_biotype=protein_coding,0.181935671,3.277748005,0.665892238,0.542143075,0.675493582,-5.658779717
PF3D7_0714300,Name=DHHC4;description=palmitoyltransferase DHHC4%2C putative;ebi_biotype=protein_coding,-0.370271847,3.791966636,-0.669238804,0.542211532,0.675493582,-5.79263806
PF3D7_1308300,Name=RPS27;description=40S ribosomal protein S27;ebi_biotype=protein_coding,-0.250928382,3.695617133,-0.669158612,0.542257363,0.675493582,-5.768428245
PF3D7_0112100,Name=PIMMS1;description=PIMMS1 protein;ebi_biotype=protein_coding,-0.722851137,0.166429616,-0.668698214,0.542520545,0.675493582,-5.129675564
PF3D7_0632600,Name=RIF;description=rifin%2C pseudogene;ebi_biotype=pseudogene,-0.722851137,0.166429616,-0.668698214,0.542520545,0.675493582,-5.129675564
PF3D7_1024100,description=ookinete maturation gene OMG1%2C putative;ebi_biotype=protein_coding,-0.722851137,0.166429616,-0.668698214,0.542520545,0.675493582,-5.129675564
PF3D7_1303100,description=methyltransferase%2C putative;ebi_biotype=protein_coding,-0.722851137,0.166429616,-0.668698214,0.542520545,0.675493582,-5.129675564
PF3D7_1463600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.722851137,0.166429616,-0.668698214,0.542520545,0.675493582,-5.129675564
PF3D7_MIT02600,Name=RNA4;description=ribosomal RNA fragment RNA4;ebi_biotype=rRNA,-0.722851137,0.166429616,-0.668698214,0.542520545,0.675493582,-5.129675564
PF3D7_0808400,Name=SEC28;description=coatomer subunit epsilon%2C putative;ebi_biotype=protein_coding,-0.107245481,6.714380467,-0.667086644,0.543442502,0.676494257,-6.683518237
PF3D7_1252300,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.047584044,7.604852894,0.661716962,0.544552962,0.6777291,-6.920770616
PF3D7_1252700,description=Plasmodium exported protein (PHISTb)%2C unknown function;ebi_biotype=protein_coding,0.073809197,8.561441158,0.661517898,0.546636944,0.680174748,-7.140146693
PF3D7_1460200,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,-0.305298332,5.187910852,-0.660792566,0.547054006,0.6804649,-6.227079382
PF3D7_0716100,Name=SDA1;description=protein SDA1%2C putative;ebi_biotype=protein_coding,0.226011104,3.852624939,0.660698597,0.547108055,0.6804649,-5.831652342
PF3D7_0209900,description=non-coding RNA;ebi_biotype=ncRNA,0.699680849,2.096020023,0.659618209,0.547729738,0.681090022,-5.366507093
PF3D7_1216600,Name=CelTOS;description=cell traversal protein for ookinetes and sporozoites;ebi_biotype=protein_coding,-0.159971781,4.90774957,-0.65938619,0.547863313,0.681108053,-6.147720945
PF3D7_1453100,description=dynactin subunit 4%2C putative;ebi_biotype=protein_coding,0.923378368,1.548884853,0.658933904,0.548123765,0.681283775,-5.286509005
PF3D7_1404300,Name=SOAP;description=secreted ookinete adhesive protein%2C putative;ebi_biotype=protein_coding,-0.366398634,2.728114766,-0.656435522,0.549564059,0.682925574,-5.499622045
PF3D7_1015600,Name=HSP60;description=heat shock protein 60;ebi_biotype=protein_coding,-0.187549687,5.625536587,-0.654921993,0.550437901,0.683736033,-6.368529272
PF3D7_0517200,description=WD repeat-containing protein%2C putative;ebi_biotype=protein_coding,0.353937197,3.46276463,0.65489184,0.55045532,0.683736033,-5.720082545
PF3D7_1201500,description=GPN-loop GTPase%2C putative;ebi_biotype=protein_coding,-0.204269477,4.713459704,-0.654201022,0.550854503,0.684083317,-6.091344695
PF3D7_0816500,Name=HSP20;description=small heat shock protein HSP20%2C putative;ebi_biotype=protein_coding,0.250950823,2.646964209,0.653263314,0.551259482,0.684435432,-5.488398775
PF3D7_1365600,Name=TOP6B;description=DNA topoisomerase 6 subunit B;ebi_biotype=protein_coding,-0.119201401,6.887173726,-0.653167301,0.551452212,0.684435432,-6.739794028
PF3D7_1365400,Name=UBA4;description=adenylyltransferase and sulfurtransferase UBA4%2C putative;ebi_biotype=protein_coding,-0.647187636,1.264508972,-0.653089855,0.551497011,0.684435432,-5.246488273
PF3D7_1368100,Name=RPN11;description=26S proteasome regulatory subunit RPN11%2C putative;ebi_biotype=protein_coding,-0.069659599,8.070724382,-0.651754877,0.552269634,0.68524562,-7.03542599
PF3D7_0904000,description=GTPase-activating protein%2C putative;ebi_biotype=protein_coding,-0.039878258,8.197144594,-0.647448775,0.55284493,0.685688481,-7.070415838
PF3D7_1232100,Name=CPN60;description=60 kDa chaperonin;ebi_biotype=protein_coding,-0.316673106,3.515520605,-0.65068845,0.552887383,0.685688481,-5.726525043
PF3D7_1356600,description=regulator of chromosome condensation%2C putative;ebi_biotype=protein_coding,0.096752109,6.350659075,0.650517969,0.552986182,0.685688481,-6.598180841
PF3D7_0300100,Name=VAR;description=erythrocyte membrane protein 1%2C PfEMP1;ebi_biotype=protein_coding,0.110524326,5.728625182,0.65001816,0.553275911,0.685899049,-6.410015752
PF3D7_1407200,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.418502656,4.238848795,0.649736128,0.553439446,0.685953116,-5.958753362
PF3D7_0810300,Name=PPM5;description=protein phosphatase PPM5%2C putative;ebi_biotype=protein_coding,0.136532689,6.824110755,0.64917957,0.553762264,0.686204538,-6.730549552
PF3D7_1238600,Name=NSM;description=sphingomyelin phosphodiesterase;ebi_biotype=protein_coding,0.16888406,4.771539139,0.648309084,0.554267435,0.686681769,-6.121919391
PF3D7_1207400,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.881889161,2.147632742,-0.647579455,0.554691112,0.687057851,-5.388622933
PF3D7_0209600,description=transporter%2C putative;ebi_biotype=protein_coding,-0.089378364,8.601649299,-0.647170797,0.554928509,0.687203089,-7.157010661
PF3D7_1129400,Name=NSUN3;description=RNA cytosine C(5)-methyltransferase%2C putative;ebi_biotype=protein_coding,-0.397351742,4.171551998,-0.643921001,0.556818921,0.68932693,-5.924068568
PF3D7_0806200,Name=DPY19;description=Dpy-19-like C-mannosyltransferase;ebi_biotype=protein_coding,0.126893872,5.816706875,0.643808282,0.55688457,0.68932693,-6.441963034
PF3D7_0522300,description=18S rRNA (guanine-N(7))-methyltransferase%2C putative;ebi_biotype=protein_coding,-0.574030917,2.813373995,-0.642578816,0.55760099,0.690064401,-5.526255849
PF3D7_0416700,description=CDGSH iron-sulfur domain-containing protein%2C putative;ebi_biotype=protein_coding,-0.152475976,4.884566325,-0.64212436,0.557865969,0.690242989,-6.153596561
PF3D7_1106300,Name=XRN1;description=5'-3' exoribonuclease 1%2C putative;ebi_biotype=protein_coding,0.459902427,3.932217286,0.641678025,0.558126298,0.69041575,-5.870031976
PF3D7_0529800,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.152325816,6.444961408,-0.639068183,0.559650218,0.692001955,-6.62765474
PF3D7_1358300,Name=ROM7;description=rhomboid protease ROM7%2C putative;ebi_biotype=protein_coding,0.29109915,4.105272792,0.638871976,0.559764904,0.692001955,-5.924974954
PF3D7_0415900,description=60S ribosomal protein L15%2C putative;ebi_biotype=protein_coding,-0.112125904,8.728373424,-0.638860672,0.559771511,0.692001955,-7.189240533
PF3D7_0702400,Name=SEMP1;description=small exported membrane protein 1;ebi_biotype=protein_coding,-0.136330006,6.447383864,-0.638401716,0.560039842,0.692006618,-6.629420449
PF3D7_1419300,Name=GST;description=glutathione S-transferase;ebi_biotype=protein_coding,-0.129792676,4.17327978,-0.635099419,0.560092175,0.692006618,-5.943225766
PF3D7_1122300,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.051335478,7.420918141,-0.635662493,0.560234027,0.692006618,-6.892318169
PF3D7_1142100,description=DnaJ domain-containing protein%2C putative;ebi_biotype=protein_coding,0.118652041,5.219215672,0.638026632,0.560259204,0.692006618,-6.262982011
PF3D7_1021200,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.097131862,6.667433473,-0.63619752,0.56132979,0.693179274,-6.693532504
PF3D7_1107400,Name=RAD51;description=DNA repair protein RAD51;ebi_biotype=protein_coding,0.101441398,5.286920211,0.634871055,0.56174623,0.693543802,-6.285925874
PF3D7_0822100,Name=MED7;description=mediator of RNA polymerase II transcription subunit 7%2C putative;ebi_biotype=protein_coding,0.417056179,2.585859527,0.634989445,0.562037662,0.693753869,-5.484572994
PF3D7_1421900,Name=CTR2;description=copper transporter%2C putative;ebi_biotype=protein_coding,0.045127393,9.128350841,0.629430078,0.565303175,0.697634124,-7.276175143
PF3D7_0620500,description=cleavage stimulation factor subunit 1%2C putative;ebi_biotype=protein_coding,-0.097921417,5.083999712,-0.625334786,0.565906286,0.698154482,-6.229373633
PF3D7_0911600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.141329832,6.965321257,0.628097964,0.566087594,0.698154482,-6.782944964
PF3D7_1313600,description=Clu domain-containing protein%2C putative;ebi_biotype=protein_coding,-0.044720332,8.114357484,-0.626917753,0.566090994,0.698154482,-7.064810826
PF3D7_0721800,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.096403288,5.688385717,-0.626978683,0.566747268,0.698708418,-6.410135346
PF3D7_0631100,description=Plasmodium exported protein (PHISTb)%2C unknown function;ebi_biotype=protein_coding,-0.315865917,4.416168108,-0.626574595,0.566985557,0.698708418,-6.016093897
PF3D7_0607800,description=GTP-binding protein%2C putative;ebi_biotype=protein_coding,0.201952032,3.262639042,0.626397958,0.56708974,0.698708418,-5.679378894
PF3D7_1401900,description=conserved protein%2C unknown function;ebi_biotype=protein_coding,0.201952032,3.262639042,0.626397958,0.56708974,0.698708418,-5.679378894
PF3D7_0107600,Name=eIK2;description=eukaryotic translation initiation factor 2-alpha kinase 2%2C putative;ebi_biotype=protein_coding,0.735807068,1.355151492,0.625880182,0.56739521,0.698708418,-5.27993806
PF3D7_0513500,Name=PAM16;description=mitochondrial import inner membrane translocase subunit TIM16%2C putative;ebi_biotype=protein_coding,0.735807068,1.355151492,0.625880182,0.56739521,0.698708418,-5.27993806
PF3D7_1242100,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,0.735807068,1.355151492,0.625880182,0.56739521,0.698708418,-5.27993806
PF3D7_0904600,description=ubiquitin specific protease%2C putative;ebi_biotype=protein_coding,-0.080794149,7.016873575,-0.625144501,0.567829432,0.699092628,-6.795254745
PF3D7_1473300,description=CKK domain-containing protein%2C putative;ebi_biotype=protein_coding,0.319102678,4.184645947,0.622570852,0.56935028,0.700814204,-5.960702511
PF3D7_MIT04200,Name=RNA8;description=ribosomal RNA fragment RNA8;ebi_biotype=rRNA,0.203984235,10.59679554,0.621212264,0.570154241,0.701392636,-7.540434115
PF3D7_0808200,Name=PMX;description=plasmepsin X;ebi_biotype=protein_coding,0.07440545,9.420349817,0.621125638,0.57020553,0.701392636,-7.334949303
PF3D7_0103800,Name=ARP1;description=actin-related protein ARP1%2C putative;ebi_biotype=protein_coding,-0.243996664,4.979823518,-0.620830174,0.570380488,0.701392636,-6.194741557
PF3D7_1147600,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.106663256,4.649903273,-0.617733872,0.570392829,0.701392636,-6.102136202
PF3D7_1422500,Name=HRD1;description=ERAD-associated E3 ubiquitin-protein ligase HRD1;ebi_biotype=protein_coding,-0.065713574,7.47074843,-0.620497166,0.570577722,0.701392636,-6.913810059
PF3D7_1015700,description=tubulin binding cofactor c%2C putative;ebi_biotype=protein_coding,-0.74136973,1.751392117,-0.620461311,0.570598962,0.701392636,-5.334307414
PF3D7_0718300,Name=CRMP2;description=cysteine repeat modular protein 2;ebi_biotype=protein_coding,0.168717108,3.856908309,0.620326954,0.570678554,0.701392636,-5.860311089
PF3D7_1031700,Name=I3;description=protein phosphatase inhibitor 3;ebi_biotype=protein_coding,-0.208820963,3.057633708,-0.618135985,0.57179957,0.70261945,-5.617746658
PF3D7_1426100,Name=BTF3;description=transcription factor BTF3%2C putative;ebi_biotype=protein_coding,-0.157924502,5.85725272,-0.61749475,0.572358108,0.702798882,-6.46681244
PF3D7_1227900,Name=RPUSP;description=RNA pseudouridylate synthase%2C putative;ebi_biotype=protein_coding,0.279031872,2.646964209,0.617238889,0.572510005,0.702798882,-5.511381237
PF3D7_1370300,Name=MAHRP1;description=membrane associated histidine-rich protein 1;ebi_biotype=protein_coding,0.460554541,2.754991962,0.61709387,0.57259611,0.702798882,-5.540497207
PF3D7_0709000,Name=CRT;description=chloroquine resistance transporter;ebi_biotype=protein_coding,0.379171999,3.885882451,0.617072071,0.572609055,0.702798882,-5.872703972
PF3D7_1421300,description=conserved Plasmodium protein%2C unknown function;ebi_biotype=protein_coding,-0.730344314,1.751392117,-0.617005734,0.572648446,0.702798882,-5.33635253
PF3D7_0204700,Name=HT1;description=hexose transporter;ebi_biotype=protein_coding,-0.106155269,7.363094426,-0.616947891,0.572682796,0.702798882,-6.888667942
